root_id,primary_type
99587,R1-6
99588,Tm20
99589,T1
99590,T5c
99591,R8
99592,Tm2
99593,Dm3v
99594,Tm8b
99595,L5
99596,R1-6
99597,L5
99598,L3
99599,FC1D
99600,Dm8a
99601,R1-6
99602,MLt2
99603,Tm21
99604,R8
99605,T4c
99606,T1
99607,Tm1
99608,Mi13
99609,Dm8a
99610,Mi1
99611,T1
99612,T1
99613,L5
99614,cLP02
99615,R1-6
99616,C2
99617,Mi2
99618,R1-6
99619,Tm27
99620,L1
99621,FS3
99622,T5c
99623,TmY10
99624,T4b
99625,MLt4
99626,KCab
99627,TmY3
99628,CL071b
99629,T3
99630,KCg-m
99631,MLt4
99632,LTe37
99633,Sm07
99634,TmY14
99635,PVLP088
99636,Dm6
99637,Li06
99638,AN_multi_41
99639,ORN_DL3
99640,CB1294
99641,T5a
99642,T5b
99643,PLP101
99644,T5a
99645,M_lvPNm28
99646,Li16
99647,TmY5a
99648,T5b
99649,C3
99650,Tm9
99651,TmY14
99652,PLP039
99653,CL071b
99654,PLP037b
99655,TmY20
99656,T4b
99657,L1
99658,CB1873
99659,T5a
99660,TmY11
99661,DNpe015
99662,LC10d
99663,M_lvPNm28
99664,MLt4
99665,CB1781
99666,EPGt
99667,T2
99668,CB1730
99669,Dm3v
99670,ORN_DM1
99671,Dm6
99672,KCg-m
99673,CB0071
99674,CB2419
99675,BM_InOm
99676,Tm4
99677,TmY31
99678,LC14a2
99679,T4a
99680,CB1648
99681,M_lvPNm47
99682,Tm4
99683,Tm5f
99684,T3
99685,T5b
99686,CB1024
99687,T1
99688,CRE094
99689,CB3713
99690,T4b
99691,T4b
99692,Sm07
99693,AN_AVLP_13
99694,CB1220
99695,T4a
99696,Dm6
99697,KCg-m
99698,ORN_DM1
99699,T5a
99700,T2
99701,R7
99702,L1-3
99703,T4d
99704,CB3599
99705,CB2385
99706,L1
99707,T4c
99708,Dm8a
99709,Tm9
99710,Tm3
99711,R1-6
99712,C3
99713,Tm9
99714,Tm1
99715,FB4A
99716,Tm20
99717,Mi9
99718,L4
99719,Dm2
99720,CB2169
99721,R1-6
99722,Mi13
99723,T4d
99724,L5
99725,L4
99726,T4d
99727,R1-6
99728,CB2431
99729,L1-3
99730,L1
99731,L4
99732,Mi9
99733,R1-6
99734,Tm20
99735,cLP02
99736,MTe54
99737,L5
99738,T4d
99739,MLt4
99740,R1-6
99741,C3
99742,R1-6
99743,R1-6
99744,AVLP346b
99745,C2
99746,Dm3v
99747,T4c
99748,R1-6
99749,C3
99750,Dm8a
99751,Dm2
99752,R1-6
99753,Mi4
99754,MeTu1
99755,Tm16
99756,Mi15
99757,hDeltaC
99758,L4
99759,MeTu4a
99760,Dm8a
99761,R1-6
99762,L3
99763,MLt2
99764,R1-6
99765,Dm8a
99766,L2
99767,R1-6
99768,Mi15
99769,Sm15
99770,Mi1
99771,TmY9q
99772,R1-6
99773,T4d
99774,R1-6
99775,Mi1
99776,Dm3q
99777,Tm9
99778,L4
99779,Tm27
99780,KCapbp-m
99781,LC24
99782,Tm5c
99783,T1
99784,R1-6
99785,R7
99786,Sm15
99787,LMa4
99788,Pm02
99789,L2
99790,T4c
99791,R1-6
99792,R8
99793,Tm5c
99794,CL301
99795,T4c
99796,Mi15
99797,Dm6
99798,Dm2
99799,L3
99800,R1-6
99801,C3
99802,FS3
99803,R1-6
99804,R7
99805,TmY9q__perp
99806,Dm3q
99807,Tm20
99808,R1-6
99809,R7
99810,R1-6
99811,FS3
99812,L1
99813,R1-6
99814,MTe54
99815,L1
99816,Mi1
99817,Mi1
99818,Dm2
99819,Dm3q
99820,R7
99821,R1-6
99822,R1-6
99823,R1-6
99824,R1-6
99825,R1-6
99826,Tm21
99827,FS3
99828,R1-6
99829,R1-6
99830,CB1565
99831,L3
99832,Mi10
99833,Tm20
99834,Tm5b
99835,TmY3
99836,T5c
99837,ORN_VA2
99838,AN_multi_41
99839,ORN_VA2
99840,T5d
99841,Dm6
99842,TmY11
99843,T2
99844,Y3
99845,CB1406
99846,Tm20
99847,CB1153
99848,hDeltaK
99849,EPGt
99850,PLP039
99851,T4a
99852,Tlp1
99853,Tm2
99854,LC39
99855,ORN_VA2
99856,Dm11
99857,Tm5f
99858,Tm3
99859,Tm21
99860,T5a
99861,T3
99862,BM_InOm
99863,CB2888
99864,CB3710
99865,CB2419
99866,JO-A
99867,ORN_VA2
99868,T4a
99869,LMa4
99870,CB1406
99871,Dm10
99872,Tm27
99873,CL071b
99874,DNbe002
99875,T3
99876,CB2981
99877,CB3290
99878,ORN_VA2
99879,CB1220
99880,CB2382
99881,LC14a2
99882,Tm2
99883,T5c
99884,CRE059
99885,TmY5a
99886,ORN_DM1
99887,CB2657
99888,CB1406
99889,CRE094
99890,EPGt
99891,CB1730
99892,CB1374
99893,Tlp5
99894,T3
99895,CB0350
99896,KCab
99897,KCab
99898,Sm07
99899,T2
99900,T4b
99901,T2
99902,T5b
99903,T4a
99904,TmY10
99905,CB2885
99906,T3
99907,T2
99908,PLP182
99909,T5d
99910,PS291
99911,LB3
99912,LC10d
99913,Li16
99914,CB0095
99915,TmY5a
99916,cLP02
99917,Tm1
99918,Tm3
99919,Tm5b
99920,R1-6
99921,C2
99922,R1-6
99923,Tm7
99924,Dm2
99925,M_lvPNm27
99926,T4c
99927,LC6
99928,R7
99929,T1
99930,Mi15
99931,Tm3
99932,L3
99933,CB1072
99934,L2
99935,R1-6
99936,Tm21
99937,FS3
99938,Tm20
99939,L2
99940,Dm3p
99941,Mi2
99942,R1-6
99943,L3
99944,Mi1
99945,L4
99946,MLt2
99947,Tm5e
99948,Mi15
99949,TmY9q__perp
99950,L5
99951,T5c
99952,LPLC4
99953,L2
99954,Dm8a
99955,Mi4
99956,KCg-m
99957,R8
99958,L2
99959,Tm2
99960,Mi1
99961,Mi4
99962,Mi9
99963,CB3019
99964,R1-6
99965,Tm5c
99966,L1-3
99967,R1-6
99968,Tm25
99969,CB2068
99970,R1-6
99971,R1-6
99972,Sm01
99973,Tm5c
99974,Tm1
99975,Tm9
99976,Tm5d
99977,L1
99978,Tm5b
99979,L2
99980,Mi2
99981,L5
99982,Tm3
99983,R7
99984,C2
99985,R1-6
99986,T1
99987,Dm3q
99988,Mi4
99989,Sm18
99990,Tm3
99991,Mi15
99992,Tm5c
99993,Mi2
99994,Lawf2
99995,Mi4
99996,T4d
99997,C3
99998,R1-6
99999,L1-3
100000,Tm3
100001,Tm3
100002,Mi9
100003,Tm27
100004,Mi9
100005,Dm3q
100006,T4c
100007,C3
100008,R1-6
100009,C3
100010,R1-6
100011,Tm21
100012,cLP02
100013,Sm06
100014,TmY9q__perp
100015,C2
100016,Tm16
100017,Lawf2
100018,Tm1
100019,MLt5
100020,Tm2
100021,L1
100022,T1
100023,T5b
100024,T1
100025,Mi2
100026,Tm8b
100027,Dm8a
100028,Dm8a
100029,T3
100030,Mi4
100031,L3
100032,L2
100033,Mi1
100034,Tm21
100035,Dm1
100036,Tm20
100037,T1
100038,L3
100039,PAM05
100040,Tm9
100041,MLt4
100042,Tm3
100043,Dm3v
100044,C3
100045,Tm3
100046,CB1406
100047,L1-3
100048,Dm3q
100049,TmY9q__perp
100050,Tm2
100051,L5
100052,cLP02
100053,vDeltaA
100054,Dm3q
100055,Tm3
100056,R1-6
100057,R1-6
100058,Lawf2
100059,Tm3
100060,R1-6
100061,MeTu4a
100062,R8
100063,R1-6
100064,Pm05
100065,Sm02
100066,L4
100067,Tm5e
100068,Tm5c
100069,Sm06
100070,MeTu1
100071,C3
100072,R1-6
100073,Tm9
100074,R1-6
100075,T1
100076,Mi2
100077,TmY9q
100078,L2
100079,SMP258
100080,Mi15
100081,Mi1
100082,TmY9q__perp
100083,Mi4
100084,Tm27
100085,Tm2
100086,R1-6
100087,L5
100088,Tm1
100089,L5
100090,C2
100091,Sm12
100092,Tm32
100093,C2
100094,R1-6
100095,Dm3v
100096,T1
100097,Mi2
100098,T4c
100099,Dm2
100100,R7
100101,T5c
100102,T5d
100103,Tm3
100104,Tm5b
100105,C2
100106,Mi9
100107,MeTu1
100108,R8
100109,T4c
100110,CB1935
100111,R1-6
100112,Mi1
100113,Tm9
100114,R1-6
100115,Pm05
100116,R1-6
100117,Mi10
100118,C3
100119,TmY9q__perp
100120,TmY9q__perp
100121,R1-6
100122,T4c
100123,R1-6
100124,Mi4
100125,R1-6
100126,L4
100127,Mi14
100128,Tm20
100129,MTe54
100130,Dm8a
100131,L4
100132,L5
100133,Lawf2
100134,Mi14
100135,R1-6
100136,CB2700
100137,AN_AVLP_SAD_2
100138,Tm21
100139,Mi13
100140,FC1D
100141,Tm9
100142,R1-6
100143,Tm27
100144,T4c
100145,L4
100146,Sm10
100147,Mi4
100148,Tm2
100149,Tm3
100150,CB0055
100151,Tm9
100152,T4d
100153,CB0605
100154,T4d
100155,Tm9
100156,T2a
100157,T2a
100158,T4d
100159,T4d
100160,T2a
100161,T2a
100162,AVLP158
100163,T2a
100164,T2a
100165,l_NSC_CRZ
100166,AVLP220
100167,AOTU052
100168,AVLP299_c
100169,LC31a
100170,AOTU015a
100171,LHPV3c1
100172,AN_multi_80
100173,LC4
100174,LC31a
100175,lLN2T_b
100176,untyped
100177,untyped
100178,untyped
100179,mALB1
100180,untyped
100181,untyped
100182,untyped
100183,TmY5a
100184,untyped
100185,untyped
100186,untyped
100187,untyped
100188,TmY5a
100189,untyped
100190,T2a
100191,untyped
100192,mALB5
100193,AN_multi_46
100194,untyped
100195,untyped
100196,AVLP120
100197,AVLP008
100198,AOTU050a
100199,untyped
100200,AVLP451b
100201,T2a
100202,cM15
100203,AVLP488
100204,DNb04
100205,AVLP451b
100206,untyped
100207,AVLP417
100208,T4d
100209,WED182
100210,BM_Ant
100211,AVLP259
100212,CB0738
100213,LAL045
100214,aMe17c
100215,WV-WV-3
100216,CB0961
100217,WED013
100218,CB0855
100219,CB2461
100220,T4d
100221,AVLP547
100222,Y3
100223,AVLP346b
100224,KCab
100225,CB1662
100226,PLP039
100227,JO-B
100228,CB2014
100229,Mi13
100230,T4d
100231,LC24
100232,CB1868
100233,Tm4
100234,T2
100235,KCg-m
100236,Tm4
100237,Tm4
100238,BM_InOm
100239,HRN_VP5
100240,Dm3q
100241,EPGt
100242,MTe03
100243,LC14a2
100244,Dm2
100245,MeTu4a
100246,Dm3p
100247,L4
100248,Mi1
100249,MTe54
100250,Tm3
100251,Dm3p
100252,R1-6
100253,R8
100254,M_lvPNm27
100255,T4a
100256,LMa4
100257,TmY5a
100258,CB2981
100259,CB3200
100260,CL042
100261,KCg-m
100262,CB2981
100263,CB0442
100264,CB2370
100265,Tm5f
100266,CRE094
100267,Tm9
100268,T4a
100269,Tm7
100270,T3
100271,TmY10
100272,Tm25
100273,Tm25
100274,LC21
100275,T4a
100276,T4a
100277,Y1
100278,CB3104
100279,KCg-m
100280,CL301
100281,CB3343
100282,Lawf2
100283,ORN_DA4m
100284,CB1406
100285,ocellar_retinula_cell
100286,TmY5a
100287,SIP020
100288,JO-C
100289,MLt5
100290,EL
100291,CL169
100292,Tm27
100293,DNge102
100294,IB117
100295,T2
100296,CB1601
100297,R1-6
100298,CB1406
100299,SMP273
100300,Tm5f
100301,T4a
100302,Sm07
100303,LC6
100304,T4a
100305,Tm5c
100306,Tm4
100307,BM_InOm
100308,T4a
100309,LC14a2
100310,MLt4
100311,L1
100312,TmY3
100313,CL090_c
100314,CB3019
100315,CB1220
100316,CB2419
100317,LPC1
100318,Dm6
100319,Li16
100320,KCab
100321,LMa4
100322,Li06
100323,T1
100324,CB1864
100325,LC6
100326,BM_InOm
100327,BM_InOm
100328,CB2449
100329,LPLC2
100330,CB1995
100331,JO-E
100332,KCg-m
100333,Tm25
100334,BM_InOm
100335,AVLP346b
100336,PLP106
100337,Li16
100338,CB2004
100339,ORN_DA4m
100340,JO-EDP
100341,ORN_VA2
100342,T3
100343,CB3200
100344,AN_AVLP_13
100345,T4a
100346,ExR4
100347,EL
100348,LMa4
100349,T4b
100350,T5a
100351,KCab
100352,Tlp1
100353,T5c
100354,LPC1
100355,SIP014
100356,Tm25
100357,LC24
100358,CB1405
100359,CB2885
100360,Dm3q
100361,TmY31
100362,T4b
100363,LMa4
100364,CB1873
100365,T4a
100366,JO-B
100367,Dm10
100368,DNpe011
100369,LC10a
100370,Dm18
100371,T5b
100372,Dm18
100373,CB3019
100374,KCab
100375,MTe11
100376,PLP106
100377,CB2888
100378,TmY5a
100379,LCe04
100380,T5b
100381,T2
100382,PS291
100383,Tm25
100384,CB3019
100385,KCapbp-ap1
100386,KCab
100387,JO-A
100388,T5a
100389,SIP014
100390,LC24
100391,T2
100392,T4a
100393,LT64
100394,KCab
100395,CB0985
100396,T4d
100397,Li16
100398,ORN_VA6
100399,Tm4
100400,CB2700
100401,T5d
100402,C2
100403,EL
100404,LC24
100405,JO-E
100406,PS094b
100407,TmY31
100408,CB1220
100409,MLt4
100410,CB1379
100411,CB1995
100412,CB1220
100413,DNp27
100414,LPC1
100415,T5c
100416,Tm8a
100417,MTe03
100418,ORN_VA6
100419,LHPV4h1
100420,MLt4
100421,TmY14
100422,LC21
100423,T2
100424,CB3435
100425,Tm25
100426,LC9
100427,Tm2
100428,CB3624
100429,Tm34
100430,T4b
100431,Tm4
100432,SIP014
100433,LPC1
100434,T5b
100435,T5c
100436,BM_InOm
100437,T5c
100438,T5d
100439,CB3200
100440,R1-6
100441,EL
100442,KCab
100443,TmY14
100444,PLP039
100445,EL
100446,T4a
100447,L4
100448,M_lvPNm47
100449,CB2370
100450,T5b
100451,T5c
100452,T5b
100453,T4d
100454,Tm5c
100455,T4d
100456,Mi14
100457,Mi1
100458,Lawf2
100459,R8
100460,C3
100461,L2
100462,T5c
100463,L2
100464,R1-6
100465,R1-6
100466,FC1D
100467,CB2412
100468,Tm5c
100469,L3
100470,KCg-m
100471,MLt2
100472,Mi4
100473,Tm9
100474,R1-6
100475,Mi10
100476,Mi14
100477,cLP02
100478,Mi2
100479,Tm2
100480,MLt2
100481,Dm3q
100482,R1-6
100483,Mi9
100484,Tm5e
100485,Dm8a
100486,T1
100487,Tm5b
100488,Mi10
100489,CB2657
100490,Mi9
100491,Dm8a
100492,MeTu1
100493,Sm04
100494,Mi15
100495,L4
100496,MLt2
100497,MTe54
100498,Dm2
100499,CB1935
100500,PAM05
100501,R1-6
100502,Mi15
100503,Mi9
100504,Mi1
100505,R1-6
100506,Mi9
100507,CB0955
100508,R1-6
100509,L2
100510,Mi4
100511,R1-6
100512,L5
100513,ORN_DM1
100514,Tm2
100515,Tm16
100516,Tm9
100517,Tm20
100518,Mi13
100519,R1-6
100520,CB1935
100521,R7
100522,T4c
100523,Dm2
100524,T4c
100525,R1-6
100526,R1-6
100527,Mi10
100528,Tm1
100529,Tm27
100530,Tm36
100531,Dm3v
100532,Tm5a
100533,KCab
100534,TmY14
100535,AN_GNG_148
100536,MLt5
100537,M_lvPNm47
100538,CB1864
100539,AVLP547
100540,Li06
100541,LC14a2
100542,CB1220
100543,LMa4
100544,Mi4
100545,LLPC1
100546,Tm4
100547,JO-EVP
100548,T4b
100549,Tm25
100550,KCapbp-m
100551,CB3710
100552,CB2656
100553,T5d
100554,T2
100555,T2
100556,MTe03
100557,PLP182
100558,HRN_VP1d
100559,LPLC4
100560,MLt5
100561,CB2892
100562,LCe04
100563,CB0980
100564,CB1405
100565,CB1402
100566,PLP101
100567,LPLC2
100568,T4b
100569,MLt4
100570,Tm4
100571,oviDNa_a
100572,CB0458
100573,SA_VTV_9
100574,CB1402
100575,T4d
100576,SIP014
100577,KCg-m
100578,SMP523
100579,ORN_VA2
100580,TmY3
100581,LHPV5a1
100582,IB062
100583,CB0269
100584,LPLC4
100585,T5a
100586,CL057
100587,TmY14
100588,KCg-m
100589,KCab
100590,Tm25
100591,T5b
100592,SMP053
100593,LC24
100594,T4a
100595,DNge091
100596,MeLp1
100597,LC24
100598,KCg-m
100599,Tm4
100600,T3
100601,Tm25
100602,LCe04
100603,CB3087
100604,CB2551
100605,PS291
100606,CB1402
100607,TmY10
100608,T5d
100609,CB3710
100610,LPC1
100611,KCab
100612,JO-E
100613,Tm1
100614,TmY5a
100615,Tm21
100616,JO-B
100617,TmY5a
100618,Y1
100619,T4a
100620,CB2892
100621,C3
100622,T5d
100623,CB2014
100624,EL
100625,JO-B
100626,LC24
100627,MLt4
100628,KCg-m
100629,BM_InOm
100630,CB3435
100631,JO-E
100632,CB3104
100633,T3
100634,T4a
100635,R1-6
100636,T4c
100637,L4
100638,Tm3
100639,Tm5b
100640,C3
100641,L5
100642,Mi1
100643,Mi2
100644,Tm27
100645,Dm2
100646,vDeltaA
100647,TmY9q__perp
100648,R1-6
100649,Sm02
100650,TmY9q
100651,Tm5c
100652,Tm1
100653,Tm1
100654,Mi2
100655,Mi1
100656,Mi4
100657,Tm27
100658,Tm27
100659,TmY9q__perp
100660,R1-6
100661,Tm1
100662,MTe54
100663,Lawf2
100664,Tm21
100665,L5
100666,R1-6
100667,Tm5c
100668,R1-6
100669,R1-6
100670,Mi4
100671,Tm9
100672,R8
100673,R1-6
100674,Mi9
100675,Dm2
100676,vDeltaA
100677,Mi15
100678,Tm20
100679,R1-6
100680,R1-6
100681,Mi2
100682,Tm3
100683,CB2656
100684,R1-6
100685,MTe54
100686,T1
100687,T4d
100688,R1-6
100689,Dm11
100690,R1-6
100691,L5
100692,PAM05
100693,R1-6
100694,TmY9q
100695,Dm15
100696,Tm20
100697,L4
100698,Mi4
100699,R1-6
100700,T4d
100701,Mi9
100702,Tm2
100703,Tm5d
100704,Dm9
100705,R1-6
100706,R1-6
100707,R1-6
100708,Dm3v
100709,T4d
100710,Dm15
100711,Sm02
100712,Mi13
100713,C3
100714,Mi2
100715,Tm9
100716,TmY9q__perp
100717,R8
100718,Sm04
100719,MLt2
100720,Sm04
100721,Tm16
100722,Tm27
100723,T4c
100724,Tm27
100725,C2
100726,Tm5d
100727,Tm1
100728,Mi10
100729,Mi4
100730,Tm2
100731,Dm3q
100732,Tm1
100733,C3
100734,Sm15
100735,CB1294
100736,FC2C
100737,L5
100738,Sm06
100739,T4d
100740,T4c
100741,L5
100742,Tm3
100743,R8
100744,Dm8a
100745,T4c
100746,R1-6
100747,R1-6
100748,Mi14
100749,R7
100750,L1
100751,Tm2
100752,Tm1
100753,Sm04
100754,R1-6
100755,R1-6
100756,Tm5b
100757,BM_InOm
100758,Mi13
100759,Mi15
100760,R7
100761,R1-6
100762,Dm8a
100763,L5
100764,TmY11
100765,Y1
100766,R1-6
100767,Dm10
100768,T2
100769,T5c
100770,Tm36
100771,TmY31
100772,KCg-m
100773,T5b
100774,JO-B
100775,LC24
100776,CL268
100777,JO-E
100778,CB2981
100779,T4a
100780,CB3197
100781,CB2700
100782,WED092c
100783,JO-B
100784,T5d
100785,BM_InOm
100786,Sm07
100787,CB1995
100788,T4b
100789,LC16
100790,Mi4
100791,Tm4
100792,LC24
100793,LPC1
100794,Tm21
100795,CB1293
100796,LC10d
100797,LMa4
100798,AN_PRW_FLA_1
100799,KCg-m
100800,LPC1
100801,T5d
100802,Dm3v
100803,DNpe008
100804,TmY15
100805,CB3624
100806,Tm8a
100807,LC24
100808,CB2399
100809,T5d
100810,MTe03
100811,KCab
100812,CB0875
100813,KCg-m
100814,CB1293
100815,T5a
100816,CB3197
100817,LC9
100818,Tm4
100819,ExR4
100820,LLPC1
100821,CB1220
100822,CB2004
100823,ORN_DC2
100824,LPC1
100825,T3
100826,T5a
100827,CB2229
100828,Li02
100829,CL169
100830,CB1395
100831,PLP079
100832,Tm5f
100833,T2
100834,M_lvPNm47
100835,LC24
100836,ORN_VA1v
100837,TmY5a
100838,T4a
100839,Tm25
100840,CB3174
100841,LMa4
100842,KCab
100843,T5b
100844,Tm5f
100845,T3
100846,CL028
100847,CB2982
100848,PLP039
100849,BM_InOm
100850,CB2887
100851,T2
100852,T4b
100853,CB0796
100854,T4b
100855,T3
100856,T2
100857,DNp24
100858,CL169
100859,SMP523
100860,T2
100861,Tlp5
100862,Mi1
100863,T4a
100864,CB1395
100865,T4a
100866,SMP419
100867,LC10a
100868,CB2874
100869,LT67
100870,T5b
100871,T5c
100872,CB1023
100873,CB2004
100874,Tm8b
100875,LC11
100876,CB0497
100877,ORN_DC2
100878,T3
100879,ORN_VA1v
100880,LC24
100881,CB1601
100882,LC13
100883,MLt4
100884,IB061
100885,AN_multi_124
100886,AVLP194
100887,Li16
100888,T5a
100889,T3
100890,ORN_DM1
100891,LC13
100892,CB3197
100893,JO-EVP
100894,KCab
100895,Tm34
100896,CB1395
100897,CB3599
100898,CB2874
100899,ORN_VA1v
100900,LC24
100901,T5b
100902,LC10d
100903,KCg-m
100904,SIP014
100905,JO-B
100906,CB1395
100907,CB2887
100908,KCg-m
100909,KCab
100910,CB2382
100911,CB0796
100912,SIP014
100913,T5b
100914,CB2004
100915,Tm5a
100916,PS291
100917,T5b
100918,Li02
100919,Tm34
100920,DNp40
100921,TmY11
100922,T3
100923,ORN_DM1
100924,KCab
100925,T2
100926,CB0148
100927,LPC1
100928,T5b
100929,Li06
100930,T4b
100931,TmY10
100932,T3
100933,T5a
100934,T3
100935,T4b
100936,CB1995
100937,DNge062
100938,LC21
100939,ORN_DM1
100940,T4b
100941,TmY5a
100942,EL
100943,CB2010
100944,LC10b
100945,TmY5a
100946,CB0191
100947,T4a
100948,SIP014
100949,ORN_DC2
100950,LPLC2
100951,BM_InOm
100952,Tlp5
100953,CB3617
100954,T2
100955,CB1614
100956,LC10d
100957,KCab
100958,CB3707
100959,CL169
100960,T3
100961,T5d
100962,TmY3
100963,EL
100964,KCab
100965,KCab
100966,T4b
100967,MLt4
100968,TmY31
100969,WED015
100970,MLt4
100971,KCab
100972,TmY31
100973,JO-EDC
100974,Tm5f
100975,TmY11
100976,T2
100977,Tm9
100978,PLP182
100979,T4b
100980,Tm5b
100981,M_lvPNm47
100982,Tm3
100983,PLP039
100984,T5a
100985,BM_InOm
100986,DNge001
100987,T3
100988,TmY10
100989,BM_InOm
100990,KCg-m
100991,AN_GNG_88
100992,vDeltaA
100993,CB2887
100994,Tm1
100995,CB0624
100996,T5c
100997,CB1293
100998,T3
100999,BM_InOm
101000,LC10d
101001,CB2892
101002,ORN_VA1v
101003,T4a
101004,T4a
101005,CB1095
101006,CB1265
101007,Tm5b
101008,T5c
101009,L4
101010,Tm5e
101011,Sm07
101012,Li02
101013,MLt4
101014,T2
101015,LMa4
101016,CB2004
101017,SIP014
101018,Tm25
101019,Mi1
101020,CB0573
101021,Tlp5
101022,TmY31
101023,T2
101024,T4b
101025,EL
101026,L1
101027,TmY16
101028,Dm3p
101029,Tm2
101030,Mi9
101031,T1
101032,L3
101033,Mi13
101034,L2
101035,Mi14
101036,Mi4
101037,R8
101038,T3
101039,Mi1
101040,Dm3q
101041,L4
101042,R1-6
101043,Tm21
101044,Dm15
101045,Dm3v
101046,Tm5e
101047,FC1D
101048,Tm9
101049,R1-6
101050,Dm3v
101051,Tm3
101052,Mi1
101053,TmY9q
101054,Dm3v
101055,Mi10
101056,Mi4
101057,R1-6
101058,R8
101059,Tm20
101060,TmY9q
101061,Mi10
101062,Sm04
101063,R1-6
101064,Dm8a
101065,Dm8a
101066,Tm9
101067,R8
101068,Dm3q
101069,Tm20
101070,R7
101071,MLt2
101072,L3
101073,Tm2
101074,LC13
101075,Dm3v
101076,R1-6
101077,Dm8a
101078,Mi4
101079,T4c
101080,R1-6
101081,L3
101082,Sm02
101083,CB3196
101084,Tm4
101085,CB1995
101086,ORN_DM1
101087,Tm20
101088,TmY16
101089,LC24
101090,LMa4
101091,AN_GNG_IPS_1
101092,Tm4
101093,CB1446
101094,CB2004
101095,CB0033
101096,SMP194
101097,Tm1
101098,BM_InOm
101099,Tm4
101100,KCab
101101,T5b
101102,CB3536
101103,PLP177
101104,CB2169
101105,CB0288
101106,Tm4
101107,SMP053
101108,ORN_VA1v
101109,KCg-m
101110,Tm25
101111,LHPV4h1
101112,CB3435
101113,T5a
101114,KCapbp-ap1
101115,Tm5a
101116,CB0796
101117,BM_InOm
101118,CB2003
101119,T5a
101120,T2
101121,CL090_e
101122,KCab
101123,DNge013
101124,Tm5f
101125,Tm4
101126,CB0497
101127,T4a
101128,T5b
101129,CB3104
101130,KCg-m
101131,CB2982
101132,TmY14
101133,CB2698
101134,T5b
101135,CB0753
101136,SIP014
101137,CB2698
101138,HRN_VP4
101139,BM_InOm
101140,CB0858
101141,Tm25
101142,DNg60
101143,LPC1
101144,Li16
101145,CB2655
101146,TmY3
101147,Li16
101148,ORN_VA1v
101149,CB2003
101150,T3
101151,CL028
101152,LC10d
101153,T4b
101154,SMP051
101155,LPC1
101156,DNpe006
101157,LPC1
101158,MLt4
101159,KCab
101160,CB2655
101161,KCg-m
101162,Tm4
101163,KCg-m
101164,Tm4
101165,DNg110_a
101166,TmY3
101167,AN_GNG_148
101168,LC10b
101169,CB1995
101170,KCg-m
101171,LAL103
101172,Tm25
101173,LPC1
101174,CB2718
101175,CB1220
101176,Tm4
101177,CB1527
101178,CL169
101179,LHPV4b9
101180,KCg-m
101181,LCe04
101182,T5c
101183,TmY3
101184,CB1348
101185,LHPV4b9
101186,T3
101187,T3
101188,KCab
101189,SMP272
101190,ORN_DM1
101191,ORN_VA1v
101192,T4a
101193,Tm25
101194,CB2399
101195,CB2399
101196,CB1374
101197,LC24
101198,PAM07
101199,T2
101200,LHPV4b9
101201,T4a
101202,LC11
101203,T2
101204,HRN_VP1d
101205,LPC1
101206,KCg-m
101207,T2
101208,CB2655
101209,AVLP229
101210,CB1765
101211,CB1995
101212,T3
101213,T2
101214,T5c
101215,LC24
101216,C2
101217,CB1292
101218,Li06
101219,Tlp1
101220,CB2874
101221,LB3
101222,LC11
101223,CB3707
101224,T5a
101225,KCg-m
101226,T5c
101227,CB2655
101228,CB2874
101229,CB0857
101230,CB1395
101231,TmY14
101232,KCab
101233,T5d
101234,TmY5a
101235,CB3290
101236,JO-E
101237,AN_AVLP_34
101238,T5a
101239,HRN_VP4
101240,DNp57
101241,LC21
101242,PLP177
101243,CB2003
101244,CB2449
101245,LC12
101246,Dm6
101247,SLP222
101248,JO-FVA
101249,AN_AVLP_51
101250,LPLC4
101251,CB0100
101252,CB1444
101253,WED164a
101254,BM_Taste
101255,AVLP477
101256,CRE008
101257,AVLP488
101258,CB0013
101259,AVLP576
101260,BM_MaPa
101261,AVLP420_b
101262,AVLP498
101263,AVLP530
101264,LHPV6g1
101265,cM16
101266,LAL173
101267,AVLP121
101268,LHPV2i1a
101269,AVLP260
101270,untyped
101271,AOTU007
101272,untyped
101273,DNpe049
101274,AOTUv3B_P06
101275,AVLP215
101276,AN_multi_56
101277,untyped
101278,AN_multi_7
101279,AN_multi_43
101280,untyped
101281,untyped
101282,untyped
101283,untyped
101284,AN_multi_58
101285,AN_multi_83
101286,untyped
101287,AN_multi_93
101288,untyped
101289,untyped
101290,ATL034
101291,untyped
101292,untyped
101293,untyped
101294,AVLP164
101295,LHAD2c3c
101296,AN_multi_55
101297,untyped
101298,AOTUv3B_P01
101299,AVLP182
101300,DC3_adPN
101301,LAL154
101302,AVLP098
101303,LTe51
101304,AVLP560
101305,AVLP449
101306,LAL155
101307,AVLP555
101308,WED181
101309,WED114
101310,cL09
101311,CB0018
101312,LAL081
101313,CB0248
101314,CB0007
101315,T2a
101316,CB1136
101317,SA_DMT_DMetaN_8
101318,LAL014
101319,CB1131
101320,AVLP547
101321,MTe03
101322,TmY31
101323,CB3536
101324,LCe04
101325,Li16
101326,Tm5f
101327,T5a
101328,SMP194
101329,KCapbp-ap1
101330,KCab
101331,T4b
101332,R7
101333,DNg06_b
101334,CB0086
101335,T2
101336,Mi13
101337,KCg-m
101338,Tm21
101339,CB1348
